,author,content,title
251,اجمل  ( امستردام ),"

چه پښتانه مو پښتانه پاتی شي
 
څنګه  به  ټينګه  يارانه پاتی  شي                                   چه هر يو بيل  دانه وانه  پاتی  شي
دميو خونـــــــــد  به  تر ازله  نه  وي                                   ميخوار تر څو به مستانه پاتی شي
ليلا وطن دی ځان مجنون کړه ورته                                چه دی د مينی افســــــــــــانه  پاتی شي
لــــــيلا چه ﻻړه د بل چا نصيب شوه                                 مجنون به هسی ديوانـــــــــــه  پاتی شي
پردي کــــــــــــورونه جوړوی  تر کله                                 خپل به دی کور نه دی خانـــه پاتی شي
پښتونه پام کړه پښتو هيره نه کړی                                 نه  به  دی   نوم نه  نشانه  پاتی  شي
نور به ذلت د دی نــــــــــه بره څه وي                                  چه خپل په کور کی بيــــــګانه پاتی شي
اول دی ځان پسی جهان دی ګوره                                    بل  دی  پلمه او نه  بهانه  پاتی  شي
که دی يو ځل هم د غيرت چغه کړه                                   نه  به  زنځير نه  زوﻻنـــــــه  پاتی  شي 
پښـــــــتنه مينه دی په زړه کی ساته                                   نه  به کعبه  نه  بتــــــخانه  پاتی  شي
د رقــــــــــيبانو  زړه  به  هله  وچوي                                  چه  پښتانه  مو پښتانه  پاتی  شي
څــــــــه به اثر کا سپک نظر دسپکو                                   دا درانه  خلک  چه  درانه  پاتی  شي
چه يومو غږ وي  يوه  ﻻر او موخه                                   ياري  به  هومره  جانانه  پاتی  شي
اجمله ويښ کړه دا  ويده  پښتانه                                   چه  دي  يو نوم  په  زمانه  پاتی  شي ",چي پښتانه مو پښتانه پاتی شي 
252,,"
",
253,عبدالله احسان,"
 ښاغلی هېواد شېرزادچي د ١٣٥٨ لمريز کال د غبرګولي په مىاشت کې د ننګرهار ولايت د جلال آباد په ښار کې زېږېدلى دی،  
	  
ښاغلی هېواد شېرزادچي، د ١٣٥٨ لمريز کال د غبرګولي په مىاشت کې د ننګرهار ولايت د جلال آباد په ښار کې زېږېدلى دی، خو اصلي ټاټوبى يې د ننګرهار ولايت د شېرزادو ولسوالي د ملي خېلو قريه د شورلاخېلو کلى دى . 
لومړنۍ زده کړې يې د جلال آباد د ښار په محبوب سنګر نومي ښوونځي کې کړي ده، وروسته يې خپلې زده کړې تر دولسم ټولګي پورې د ننګرهار ولاىت په عالي لىسه کې پاى ته ورسولي. د يو سلسله ستونزو له امله دې ته اړ شوچې ګران ټاټوبى افغانستان پرېږدي، د پنځو کلونو راهيسې د سويډن د مالمو په ښار کې دخپلې کورنۍ سره د بې وطنۍ شپې ورځې تېروي.
له کوچنيوالي څخه يې د شعر سره مينه درلودله. خو لومړى ځل چې يې ژبه په شعر ګويا شوله هغه ١٣٧٦ لمريز کال د زمري مياشت وه. اکثره وخت د وطن په ياد شعر ليکي. يو څو لنډې کيسې هم تر لىکنې لاندې لري خو تر اوسه کومه چاپ شوې ټولګه نه لري .
دوه شعرونه يې د بېلګي په توګه درپېژنو : 
لږ خواږه ډېر ترخه 
مـــــــا په دا کـــــم عمر ډېر څــــه وليدل لږ مــــې خواږه ډېر مــــې ترخـــه وليدل ډېــرو پـــــه خــــپـلـــــو نصـــــيبونــو ژړل ډېر ګــــرېوانونه مـــــې ﻻنده ولـــــــــيدل هغه ځلميان چې ﻻر پرې ښه ښکارېده ډېر مــــې په وينو کـــــې پراته ولــــيدل په څـــو پيسو چې خپل ايمان خرڅويداســــې مــــې ډېر قسم خـــــواره وليدلد ډېــــرو ﻻس مــــــې تر څنګلــــو پورې د سکه ورور پـــه وينو ســــره ولـــــيدل چـــې دُښمنان مو پرې وطــــــن ورانوي يو څو عظــمونه مـــــــــــــې پاخه وليدل هــــر څوک کوي کاږه او ســـــــم کارونه دلـــته مــــې ټول شــــيان کاږه ولـــــيدل هېواده ! خـــــدايږو دا وطن آبــــاد شـــي چــــې مـې ځلميان پکښې ويده وليدل                                                                               سويډن ٣/١٢/٢٠٠٠
د سوګندونو ماتېدل
په تورو زلفو زنګېدل زده کووډکو پيالو کـې لمبېدل زده کـوومونږه د ښکلو له نظره ورک يوځکه يې زړو کې اوسېدل زده کوودا ازلي ژړا مــــــو ډېره وکـــــــړهراځــئ ملګرو! خندېدل زده کووچې يې الزام د مينې راکړلو نو،خـود به په دار باندې ختل زده کوونه ځو د نورو په رڼا پسې نورپخپله شمعه ســوځېدل زده کووخير دی که لمر زمونږ نه کډه شولواوس په رڼــا د ستورو تلل زده کوونور مو د صبر بېړۍ ډوبه شولهد ســـوګندونو ماتېدل زده کووهېواده! مسته ميکده راښيهد زړه د للـمو اوبېدل زده کــوو
                                                                مالمو ــ سويډن ",هيواد شيرزاد
254,عبدالله احسان,"
 ښاغلی محمد یوسف هېواددوست په ۱۳۳۵ لمریز کال کې د کابل ولایت د بګرامیو د ولسوالۍ د حسین خېلو په کلي کې زېږېدلی 	  
ښاغلی محمد یوسف هېواددوست په ۱۳۳۵ لمریز کال کې د کابل ولایت د بګرامیو د ولسوالۍ د حسین خېلو په کلي کې زېږېدلی .پلار یې ارواښاد ګل احمد نومیږي چې د افغانستان د کارتوګرافۍ او توپوګرافۍ د برخې یوتن  مجرب ماستر و.خدای بښلې مور یې د کونړ ولایت د نورګل دسیمې د مولوي عبدالرحمن لوروه .یوسف هېواددوست خپلې لومړنۍ زده کړې په خپل کلي کې د خپل روڼ اندي پلار او د سیمې په جومات کې ترلاسه کړې او وروسته د کابل ښار د استاد بېتاب  لومړنی ښوونځی یې په بري سره ترسره او بیا د منځنيو او لوړو زده کړو لپاره د کابل د انصاري په لېسه کې شامل او په ۱۳۵۶ ل کال کې د دغه ښوونځی له دولسم ټولګي څخه په لومړۍ درجه فارغ او ورپسې د کابل پوهنتون د ادبیاتو او بشري علوموپه پوهنځی کې شامل شو چې ۱۳۶۰ ل کال کې د کابل پوهنتون د ټولنیزو علومو د پوهنځي  د تاریخ له څانګې په لوړه درجه فارغ او د لیسانس سند یې تر لاسه کړ.هېواددوست کله چې لا د ښوونځي د څلورم ټولګي زده کوونکی و د وخت د راډیو افغانستان د کمکیانو خپرونې سره خپله همکاري راپيل کړه او له هماغه وخته بیا له پوهنتون څخه تر فراغت پورې به نیمه ورځ ښوونځی یا پوهنځي ته تلو او له غرمې وروسته به راډیو ( وروسته بیا ټلویزیون  ته هم ) ،دغه راز د کابل  د یو شمېر مطبوعاتو لکه د کمکیانو انیس  ،انیس ،هېواد،اصلاح ،ننګرهار،کندهار ،پکتیا،ژوندون،پښتون غږ ،کابل او یو شمېر نورو مطبوعاتو دفترونو ته ورتلو او له فرهنګیانو لو لیکوالو سره له ناستې ولاړې سربېره یې نوموړو مطبوعاتو ته لیکنې ،مرکې ،راپورتاژونه او څېړنې کولې .له ۱۳۴۸ ل کال څخه یې د راډیو افغانستان د هنر او ادبیاتو ادارې د پښتو ډرام او داستان په څانګه کې د ارواښاد استاد ف .فضلي او ارواښاد استاد منان ملګري تر لارښوونې لاندې د تمثیل او ایاتر کار راپیل کړ چې د پښتو تیاتر د ممثلینو په ډله کې تر پایه پاتې شو او یو شمېر داستانونه ،ډرامونه ،تمثیلي ټوټې او  او راډیویی تمثیلي ټوټې وليکلې چې ښايي اوس هم د راډیو افغانستان په آرشیف کې خوندي وي .هغه په یو شمېر هنري فلمونو کې هم د ښه ممثل په توګه کار وکړ چې (بد قول )  او ( تورې څېرې ) د هغه د فلمونو غوره بېلګې دي . پوهنتون څخه له  فارغېدو وروسته د عسکری خدمت ته ولېږل شو،خو هېواددوست په  پوځ کې د کارکولو پر ځای غوره و ګڼله چې په راډیو – تلویزیون کې  خدمتي پاتې شي نو ځکه خو یې څلور کاله او شپږ میاشتې  د سرتېرو لپاره په یو  شمېرراډیویی او ټلویزیوني خپرونو کې  د ژورنالیست په توګه کار وکړ. تر هغه وروسته د راډیو افغانستان د روزنې د ادارې د مرستیال په توګه مقرر شو،لږه موده وروسته د ټلویزیون د ځوانانو د ادارې د مدیر په توګه،دغه راز د پوځی خپرونو د ادارې د مدیر  او ورپسې د راډیو د هنر او ادبیاتو د ادارې  د لوی مدیر او بیا د ټلویزیون د هنر او ادبیاتو د ادارې د لوی مدیر په توګه دندې ترسره کړې .ښاغلي یوسف هېواددوست د یوه ښه ممثل ،غوره انانسر او نطاق ،لیکوال ورځپاڼه لیکونکي او ژورنالیست په توګه کلونه کلونه زیار او هاند ترسره کړی  .(په پښتو کې تاریخ لیکنه ) د هغه اثر نوم دی چې ښاغلي هېواددوست لیکلی او د هیلې مجلې لخوا په پرله پسې توګه خپور شوی .اوس په ډنمارک کې اوسیږي او د( خپلواکۍ) په نوم یوه خپرونه  چلوي  چې د مېرمن فیضیه هوسا په مدیریت هره میاشت یو ځل چاپیږي .   ",محمديوسف هېواد دوست
255,خالدهادي,"
 استاد محمد مهدي خليق دميزا محمدرفيق زوى پر1328ل.كال د كندهار ښار په لومړۍ ناحيه 
كې زېږېدلى دى، 	 استاد محمد مهدي خليق دميزا محمدرفيق زوى پر1328ل.كال د كندهار ښار په لومړۍ ناحيه كې زېږېدلى دى، لومړنۍ او منځنۍ زده كړې يې د كندهار په كاكاسيداحمد ښوونځي كې ترسره كړي او پر1348لمريز كال له احمدشاه بابا ښوونځي څخه په بريالي توګه فارغ شوى دى.د اقتصادي ستونزو له كبله له لوړو زده كړو څخه بې برخې پاتې شو او د خپل روزګار د سمولو لپاره يې كارته ملا وتړله، تر دې مهاله يې د خپل ورك برخليك پر لارو سختۍ او كړاوونه ګاللي اولا يې ګالي ، كه څه هم پر شاعري يې ښه اوږده موده اوړي او د دري هغه تر څنګ يې پښتو ادبياتو ته هم د قلم له لارې پاموړ او غوره سوغاتونه وړاندې كړي دي.ده هم د ځينو خپلكو په شان خپل ډېر شعرونه او نورې ليكنې سوځولي او له منځه وړي دي، خو اوس يې دخپلو ځينو ملګرو په ټينګار د خپلو شعرونو او ليكنو خوندي كولو ته زړه ښه كړى دى.د شعر پر شنه سمندر يې ديوه پټ درد او خواخوږۍ څپې په غورځنګو دي، چې له هېواد اوخلكو سره يې خپله توده مينه په زبات رسوي.شعر يې د دردونو او هغو ناخوالو رښتيني انځورونه دي، چې دهېواد له وروستيو پېښو او ناندريو څخه الهام اخلي، همدا راز فلسفې ته ورته ځينې ټكي يې هم دشعر په ښكلا كې برخه اخلي. ""رنګ"" نومى ازاد شعر يې دهمدې خبرې پخلى كوي چې په دې وروستيو كې يې كښلى دى.استاد خليق ښكلى غږ لري چې په ترنم كې يې استادي ګټلې ده، نوموړى دخپل هېواد پر ټولو ارزښتونو او وياړونو فخر كوي. بد غندي او ښه په نره ستايي. كومه ورځ د ګاونډي هېواد كوم""تور"" سړي د ""افغان"" په اړه څگگه سپكه خبره ورته كړې وه، خليق له ګرېوان نه رانيولى او د هغه كميس يې پوزې ته نږدې كړى و، بيا يې ورته ويلي وو: ستا له جامو څخه اوس هم د غلامۍ بوى ځي، ته راځې پر افغان ملنډې وهې؟ خليق صيب چې په خوله څه وايي په عمل كې يې هم تر سره كوي، له دروغ، تكلف او ټګۍ څخه تش دى، له همدې كبله يې ډېر ملګري پر كړو وړو، هنر او اخلاقو مين دي او هڅه كوي چې هر وخت يې له مجلس څخه خوند واخلي. نوموړى په ادبياتو كې ډېره مطالعه لري، خو څرنګه چې په دې وروستيو كې يې پر نثر ليكلو پيل كړى دا دعا ورته كوو چې قلم يې روان او ذهن يې تاند اوسه!
ځواني
ستا د سرو سترګو لغزش دى هوسۍ سترګېكه شراب په سره پياله كې احمر واوښت
پر رخسار باندې دې زانګي تورې څڼېكه د شپې په تور ظلمت كې سحر واوښت
دعشرت ښيښه شوه ماته دماغ سوزهكه دشوخ ساقي له لاسه ساغر واوښت
دا غيبي د زنې خال ته ورشيوه شومكه د يار پر زنخدان مې نظر واوښت
وهم و خيال ګوره، فلك دى چې نڅېږيكه مې روح هسې دمرګ پر خطر واوښت
زه خليق پر هوس پوه د ځوانۍ نه شومچې قامت مې سهي راست پر كمر واوښت.
نهيلي
انصاف ګوره دقاموس په لمنليك كې موږكانو دى خوړلى هغه ټوك
عدل څومره چې يادېږي كتابو كې هومره نه شته په نړۍ كې لكه نوك
شرعه دلته په محراب كې ياغي شوېچې پر خوله دې هر سړى وهي په سوك
دې قضا ته چې لېوان پر ډډ پرېوزيجلادان به خود پراته وي بغل چُوك
د قانون دفتر مو سوى سر تر پايهزه خليق وړمه ځنګله ته د زړه دوك.
كندهارماتې
د ماتو زړونو له روغتونه ځنېيو زه مجنون ترېنه وتلى يمهنورو د مينې معماوې حل كړېخو زه مفتون ځنې وتلى يمهله دې سارا نه تښتېدلى نه يمپه سويو زړو كې سوى ځان لټومپر وچه ځمكه لامبوزن يمه زهلالونه سره د بدخشان لټومپر يوه ټكي چې تاوېږم هسې خو ابتدا او انتها مې وركه هغه ذهني انځور ټاكلى دى ما چې هر ګړى مې ترېنه كېږي كركهماته تلقين دمړومه راكوهزه د خلقت يم ناارامه څپېستا د مرموزو ګوتو وينم اثرما به نابود كړي له دې ښاره څپېزه چې د صبر كړۍ وړمه پښو كې د همنوا له خولې نه اّه نه خېژيدلته احساس دى په اوهامو كې پټخليقه ځوږ د هر همراه نه خېژي.كندهاررنګله انځور ګر نه شاعر وكړ تپوس:ته انځورګر يې، ښه رنګ ستا په نظركوم هغه رنګ دى، په رنګونو كې رنګين تر ټولو؟انځور ګر وويله:ګرانه! رنګونه ډېر دياو په رنګونو كې(رنګ)د بېرنګۍ دى رنګين.1379/د روژې 27 نېټه، كندهار ",محمد مهدي خليق
256,خالدهادي,"
 صديق الله مين د ښاغلي محمد نور زوى پر1357ل كال د كندهار ښار په شپږمه ناحيه (چوڼۍ) كې زوكړى دى، 	 صديق الله مين د ښاغلي محمد نور زوى پر1357ل كال د كندهار ښار په شپږمه ناحيه (چوڼۍ) كې زوكړى دى، تر څلورم ټولګي پورې يې زده كړه كړې او له 1375لمريز كاله را په دېخوا شعرونه ليكي، تر اوسه يې تر150 زيات قافيه وال، ازاد او نيمه ازاد شعرونه ليكلي، خپلې لومړنۍ شعري ټولګې ته يې ""د ښكلا غبرګون""نوم وركړى چې د صحاف خپرندويه ټولني له خوا چاپ شوېده.په شعر كې يې د لرغونو شاعرانو اغېز جوت دى، خو دا اغېز ډېر هم نه دى چې دشاعر ځاني نوښت په ځان كې ورك كړي، بلكې شاعر د نوښت او د نوي بيان څرګندولو لپاره هڅه كوي داسې توري او تركيبونه وټاكي چې د موزونوالي تر څنګ نوي وي، غزليز او عشقي رنګ يې تر يوه حده پر اند زورور دى، چې پر شعري ځواك يې دلالت كوي، ځكه نوموړى دا توكي د هنر په اب رنګوي او نورو ته يې وړاندې كوي. (مين) مين شاعر دى چې خپله مينه يې په خپلو شعرونو كې انځور كړې ده، كه دشعر نورې هنري بېلګې يې په غور سره ولوستې او خپلې تجربې يې هم ورسره شريكې كړې، نو كېدى شي د ښكلا ډېر غبرګونونه يې له كلام څخه رااوچت شي او د ډېرو خلكو زړونه يې په شعرونو وتخنېږي.مين اوس په كوټې ښار كې استوګن دى، له خپلې كورنۍ سره د اقتصادي لاسنيوي په موخه خياطي كوي، خو شاعري يې پرې ايښې نه ده. د كندهار او كوټې ښار په ځينو خپرونو كې يې شعرونه راځي. شاعري يې په خوند روانه ده او خداىدې وكړي چې تر پايه همداسې تانده وي.
 رازپه خوله ويلاى نه شم، په بڼو حال درته وايمشرمېږمه اشنا! په اشارو حال درته وايمزاهده! واوره - واوره ما شراب څښلي نه ديقسم-قسم-قسم شم، په توبو حال درته وايمزما او د هوس تر منځه ډېرې فاصلې شتهخو غم ته چې نږدې يم، په سلګو حال درته وايمموږ دواړه خو مطربه ځكه نه سره پوهېږوته وايې په نغمو، زه په شعرو حال درته وايمدا پټ د زړګي راز چې مې له تا سره شريك دىنو خود به په سجدو كې په پښتو حال درته وايمد مينې افسانې مې درته ډېرې وويلې خو نن به په غزلو، په ټپو حال درته وايمويلى درته هېڅ نه شم مين ښكلى بېدرېغهپه ډېرو وسوسو، په اندېښنو حال درته وايم.
كندهار
يوند مستو ټپو غېږ كې تر دورانه پورې لاړمو خيال راسره مل، تر خپل جانانه پورې لاړمارمان و، لېونتوب و، د ځوانۍ په تصور كېبېباكه بې پروا چې تر زندانه پورې لاړمد اوښكو د څك غوندې زما ژوند هم مظلوميت وهوس نه مې زړه بل و، تر خپګانه پورې لاړمنه اور، نه اوبو مړ كړم، خپل ضمير مړ كړم په خپلهچې بېل شوم زه له ځانه او تر ځانه پورې لاړمد چا د خوښۍ واك به و، ضرور زما پرهيلواميد سره مې ټيټ سر چې تر شانه پورې لاړمفكرو كې لوبېدمه د شاعر ذهن پرغوليچې ښكلى شان غزل شوم، تر زبانه پورې لاړمخواهش انځور- انځور و ""مينه"" د ديدن مېد يار رخسار طبيب ته تر در مانه پورې لاړم.
رنګد فلك غېږكې د ستورو يو تربله سره جنګ دىد شفق په وينو باندې د سپوږمۍ سپين رخسار رنګ دىد بڼو حبشي پوځ دې كړ تيار يو مظلوم زړه تهدا انصاف ستا د الفت دى او كه دا پښتو او ننګ دى؟چې فرياد وكړه حمله نن بيا دذهن پر وطن مېاسوېلي كاندي هجرت اوس ترې رباط د شونډو تنګ دىد نفرت لور كركې خپل ځان په نكاح چې كړ د بغضزېږوي به عنادونه، داټبر ټول د پيرنګ دىد زړګي پر كندهار مې د وصال ابادي پيل شوهجوړوي بيا ها تعمير يار، د خورې مينې چې ړنګ دىد مين د هيلو ناوې خداىخبر كله سينګار شيخو د خيال په بستره كې لا اوس پروت پر سره پالنګ دى.
ګلابد ژوند په دې ستړې سفر كې ځان ته لاره ګورمحساس وګړى يم په كاڼو كې هنداره ګورمزما تر خپل ځان، زما بخت راته بېبخته ښكاريځكه تر ځان چې همېشه دى ناكراره ګورمڅړيكي دردونه عبث مه كوه بېوسه يمهنه شته دارو، ملهم، مايوس در ته پرهاره ګورمخير دى ساقي كه نه وي جام په لپو راكړه شرابزه خماري نه تر نوبت او نه تر واره ګورمتياره تقدير د هجر شپې ته رسولى يمهچې د همت په سترګو اوس درته سهاره! ګورمبې قدره وخت دومره نا پوه كړمه مين ځوانيمرګچې د ګلاب ګل په ګلونو كې بې خاره ګورم. ",صديق الله مين
257,خالدهادي,"
 نجيب منلی د ١٣٣٧ کال د غبرګولي په نهمه په کابل کې زيږيدلی دی .د کابل له استقلال ليسې يې  دولسم ټولګی خلاص کړی	 نجیب منلی په ۱۳۳۷ کال کې په کابل کې زېږېدلی، بکلوریا یې د کابل له استقلال لېسې اخیستې ده او لوړې زده کړې یې د ځمکپوهنې په څانګه کې په پاریس ۱۱ پوهنتون کې او د کمپیوټر په څانګه کې د پاریس د صنعتي لوړو زده کړو په مرکز کې د ماسټرۍ تر درجې رسولې دي.منلي په فرانسه کې شاوخوا شل کاله د سافټ ویر د انجنیر په توګه کار کړی او په څنګ کې یې له ۱۹۷۶ څخه تر ۲۰۰۶ پورې د پاریس د ختیځو ژبو او مدنیتونو په ملي انستیتوت کې په پښتو څانګې کې تدریس کړی. له ۱۳۸۵ کال راهیسې یې د افغانستان د حکومت په بېلابېلو ادارو کې کارکړی دی.د سیاسي او فرهنګي چارو د شنونکي په توګه د هېواد له مطبوعاتو سره منظمه همکاري لري.له مقالو پرته یې لاندې اثار چاپ شوي دي: Poèmes Afghans, Radio Villages éditeur 1986, 22p. Lexique Français – Pachto, INALCO, 1986, 86p. La métrique du pachto [ د پښتو د شعر د جوړښت او ډولونو په اړه څېړنیزه لیکنه], in Cahiers de Poétique Comparée, INALCO, 1986, pp. 101-153. Tresses et Labyrinthe– contes pachto, CEREDAF, 2001, 113p. En attendant l’aurore [د عبدالباري جهاني د شعرونو فرانسوي ژباړه], Editions Caractères, 2002, 92p. Confiture d’orange, [د صفیه حلیم د لنډو کیسو فرانسوي ژباړه], Editions Caractères, 2004, 226p. لنډۍ شعر مردمی پشتو : [د لنډیو په اړه څېړنیزه لیکنه د یو لړ لنډیو له دري ژباړې سره] Iran Nameh, Spring and summer 2005, Maryland, USA اورونه زنځیرونه: [د پښتو شعرونو ټولګه], 2008, Kabul چترۍ : [له ډاکټر اکبر وردګ سره په ګډه د فرانسوي لنډو کیسو پښتو ژباړه], Baihaqi Editeur, 2008, Kabul Reflets de Poésie Afghane, [د افغانستان د پښتو او دري شعر د زرکلن تاریخ د ځینو بېلګو فرانسوي ژباړه], Baihaqi Editeur & Centre Culturel Français de Kaboul, 2008, Kabul کتابفروش [د دري شعرونو ټولګه], Kabul, 2009, 44p. A selection from modern Pashto Poetry [د پښتو د معاصر شعر د بېلګو انګرېزي ژباړه], Kaboul, 2010
 
  ژباړې:   - Poèmes afghans ( افغاني شعرونه ) د شپاړسو پښتو شعرونو فرانسوي ژباړه - Landeys د شپږينځوسو لنډيو فرانسوي ژباړه - En attendant l’aurore ( د سباوون په تمه ) د عبدالباري جهاني د شعرونو ټولګه - Confiture d’orange ( د نارنج مربا ) د صفيه حليم د لنډو کيسو د ټولګې ”نيمګړی انځور“ فرانسوي ژباړه - د افغانستان سره تړلو ځينو مجلو د پاره د پښتو او دري شعرونو ژباړه 
 
 
 
 د شعر بېلګې: ١) چې درنېژدې شم ته لېرې کېږې در ته چې ګورم را نه پټېږې چې ياري نه کړې نو وايه ولې داسې مې سترګو سترګو ته کېږې ٢) په دا دوه توکه بلا پرېوتې زما زړګوټی د يوسف ختې څوک يې له رخې په وينو رنګ کا څوک يې له مينې کا رتې پتې  ٣ ) په لويه لار کې د پوخ سړک پاخه دېوال تر منځه په نري وت کې يو څو رېدي ولاړ دي په زرو سترګې ورته ګوري خو به خو چا ته ښکاري که نه؟ زما د زړه په سوزېدلي ډاګ کې د وچو وچو خسرتو، تورو وهمونو منځ کې څو ارمانونه ټوکېدلي خو دي خو چې ستا سترګې به پرې چرې هم ولګېږي او که د ياس بادونه به يې دانه وانه کړي؟  ",نجيب منلی
258,,"
",
259,,"
",
260,,"
",
261,,"
",
262,,"
",
263,,"
",
264,,"
",
265,,"
",
266,,"
",
267,,"
",
268,,"
",
269,,"
",
270,,"
",
271,,"
",
272,,"
",
273,,"
",
274,,"
",
275,,"
",
276,,"
",
277,,"
",
278,,"
",
279,,"
         
(بي بي سي): په افغلنستان کښي د مخابراتو دوزارت سرچينې واي چې په دي هيواد کښي د روشن په نامه د ګرزنده يا موبايل تليفونونو د شرکت له لوري ويشل شوي تليفونونه سر له نن څخه د نړي په پنځه پنځوسو هيوادونو کښي فعاليت کولې شي. دا دشرکت په فعاليت کښي تر ټولو ستر وروستي ګام بلل شوي دي. د مخابراتو وزارت د نشراتو لوي مدير بي بي سي ته وويل چې په دي سر بيره دغه شرکت نن په وردګو،اسلام قلا، بغلان، پلخمري، امام  صاحب، شبرغان او حيرتانو کښي هم خپل مرکزونه فعال کړي دي. دغه راز يې زياته کړه چې د کابل – تورخم، کابل – حيرتانو، کابل –خوست او ايران او ازبکستان د پولو په لور غزيدلې لويي لاري  هم دروشن د ګرزنده موبايل شرکت په ساحه کښي شاملي شوي دي. 
 
 
 
 
 
 
 
  ",د روشن د مبايل تليفونونو شرکت د فعاليت پراخوالي 
280,,"
                            
(بي بي سي): په پام کښي ده چې د افغانستان دانتقالي دولت مشر ښاغلي حامد کرزي سبا په يو لنډ سفر جرمني ته ولاړ شي. د سفر موخه د هغې جايزې تر لاسه کول ښودل شوې چې د نړي پراخ نظرو ، زړورو او د با مسوليته د چلند کونکو پنځو مشرانو لپاره په پام کښي نيول شوي ده. د ښاغلي کرزي د مطبوعاتي دفتر سرچيني واي چې نوموړي به د جايزې له تر لاسه کولو وروسته د دوشنبې په ورځ بيرته کابل ته ستون شي. 
 
 
 
 
 
 
 
  ",جرمني ته د ښاغلي کرزي لنډ سفر
